dot_id,legal_name,dba_name,physical_nationality,physical_fmcsa_region,physical_street,physical_city,physical_county,physical_state,physical_zip,physical_undeliverable,phone,cell_phone,fax,mailing_nationality,mailing_street,mailing_city,mailing_county,mailing_state,mailing_zip,mailing_undeliverable,email,company_rep1,company_rep2
2094155,THE MCGRALEY CO LLC,,US,4,111 DIXIE DRIVE,SPRINGFIELD,103,GA,31329,FALSE,(912) 754-4138,(912) 656-0851,,US,111 DIXIE DRIVE,SPRINGFIELD,103,GA,31329,FALSE,nicolerahn@windstream.net,Nicole Rahn,
2094150,CLETUS & NANCY RESSLER LLC,,US,3,81 HERTZOG DRIVE,LEOLA,57,PA,17540,FALSE,(717) 572-1761,,,US,81 HERTZOG DRIVE,LEOLA,57,PA,17540,FALSE,martinspermit@gmail.com,Nancy Ressler,
2094314,HOSPIRA INC,,US,5,275 N FIELD DR --MR LARRY MEILBECK--,LAKE FOREST,97,IL,60045,FALSE,(224) 212-2352,,,US,275 N FIELD DR --MR LARRY MEILBECK--,LAKE FOREST,97,IL,60045,FALSE,,Larry Meilbeck,Jim Hardy
2093787,5466041 MANITOBA INC,,CA,8,49 CLEARSPRING ROAD,STEINBACH,0,MB,R5G 1V2,FALSE,,,,CA,BOX 10027 SELKIRK SOUTH,SELKIRK,0,MB,R1A 0P5,FALSE,,Samuel Brandt,
2094130,EASTERN ENVIRONMENTAL INDUSTRIES LLC,,US,3,4456 ROUTE 219,BROCKWAY,53,PA,15824,FALSE,(570) 336-0278,,,US,76 HETTLERVILLE ROAD PO BOX 486,MIFFLINVILLE,31,PA,18631,FALSE,mkile@eastenviro.com,Mark Kile,Ray Kratz
2093936,WESTERN IOWA POWER COOPERATIVE,,US,7,809 HIGHWAY 39 NORTH,DENISON,39,IA,51442,FALSE,(712) 263-2943,,,US,PO BOX 428,DENISON,39,IA,51442,FALSE,janet.iversen@wipco.com,"Louis Reed, President",
2033797,JOSE SANTOS SALAS ROBLES,,MX,6,NAYARIT # 1236 ALTOS,NUEVO LAREDO,0,TA,88270,FALSE,(867) 718-1070,(867) 199-5231,,US,501 LOBO LOOP APT 6,LAREDO,479,TX,78045,FALSE,xtransfertere@prodigy.net.mx,Jose Santos Salas Robles,
2032484,PURYEAR TRANSPORTATION COMPANY INC,,US,4,5844 LEASE LANE,RALEIGH,183,NC,27617,FALSE,(919) 363-0270,(910) 443-4760,9193630271,US,5844 LEASE LANE,RALEIGH,183,NC,27617,FALSE,rpatterson@puryeartanklines.com,Donnie Puryear,
2092229,POWERFLEX SERVICES INCORPORATED,,US,6,1400 S MAIN ST,WINTERS,399,TX,79567,FALSE,(325) 754-2000,(325) 716-9033,3257542009,US,PO BOX 666,WINTERS,399,TX,79567,FALSE,pwrflex@verizon.net,Christopher  Hoppe,Glenn Hoppe Jr
2032286,JUST IN TIME SOLUTIONS LLC,,US,3,228 HOGESTOWN ROAD,MECHANICSBURG,33,PA,17050,FALSE,(717) 982-1226,(717) 982-1226,7173035223,US,228 HOGESTOWN ROAD,MECHANICSBURG,33,PA,17050,FALSE,damian@justintimesolutions.net,Damjan Gunjak,
2031902,TOTAL TRANSPORTATION SOLUTIONS CORP,,US,9,1025 JOELLIS WAY,SACRAMENTO,55,CA,95815,FALSE,(916) 677-1285,,9166771666,US,1025 JOELLIS WAY,SACRAMENTO,55,CA,95815,FALSE,ttscorp@hotmail.com,Irina Makovsky,Benjamin Krasnyuk
2091648,KJE LLC,,US,3,114 SOUTH FRONT STREET,MILTON,97,PA,17847,FALSE,(570) 742-4675,,5707424676,US,114 SOUTH FRONT STREET,MILTON,97,PA,17847,FALSE,,Jonathan Yoder,Caleb Yoder
2031148,MS TRUCK LINE INC,MS TRUCKING INC,US,6,4700 IRVING BLVD STE 200,DALLAS,113,TX,75247,FALSE,(469) 779-8294,(469) 463-1816,4697798299,US,4700 IRVING BLVD STE 200,DALLAS,113,TX,75247,FALSE,rsingh@mstruckinginc.com,Rajinder Singh,
2091270,GAMMYT TRUCKING SA DE CV,,MX,6,CARRETERA NACIONAL KM 7 # 8130,NUEVO LAREDO,0,TA,88290,FALSE,(867) 715-8949,,,US,3136 DANTE LOOP,LAREDO,479,TX,78041,FALSE,aalmanzao@hotmail.com,Humberto Gutierrez,Antonio Almanza
2090516,MS EXPRESS INC,,US,6,133 FLECHA LN,LAREDO,479,TX,78045,FALSE,(956) 753-3124,(956) 251-1614,9567536124,US,133 FLECHA LN,LAREDO,479,TX,78045,FALSE,msexpress@live.com,Santiago Suarez,Mario A Marroquin Salazar
2029816,MTS TRANSPORT LLC,,US,3,6401 ARUNDEL COVE AVE,BALTIMORE,3,MD,21226,FALSE,(410) 355-1118,(443) 994-6694,4103551184,US,6401 ARUNDEL COVE AVE,BALTIMORE,3,MD,21226,FALSE,tewing@gomts.com,Teresa Ewing,Nicholas J Marino
2029642,R MILLENNIUM TRANSPORT INC,,US,9,2111 GEER RD SUITE 510,TURLOCK,99,CA,95382,FALSE,(209) 668-9700,,2096689703,US,2111 GEER RD SUITE 510,TURLOCK,99,CA,95382,FALSE,wlhbfl3825@sbcglobal.net,Surjit Malhi,
2029256,DNJ INTERMODAL SERVICES LLC,,US,4,3150 LENOX PARK DRIVE - SUITE 309,MEMPHIS,157,TN,38115,FALSE,(901) 746-1630,,9017461635,US,3150 LENOX PARK DRIVE - SUITE 309,MEMPHIS,157,TN,38115,FALSE,tcrum@iils.com,Lynn Parrish,
2028302,ABT FREIGHT LINES INC,,US,9,3701 LINNE RD,TRACY,63,CA,95304,FALSE,(209) 836-9463,(209) 688-4801,2098300777,US,PO BOX 1169,TRACY,63,CA,95377,FALSE,abtfreightlines@yahoo.com,Komalpreet Atwal,
2026789,HENKE MANUFACTURING CORPORATION,,US,7,3070 WILSON AVENUE,LEAVENWORTH,103,KS,66048,FALSE,(913) 682-9000,,9136820300,US,3070 WILSON AVENUE,LEAVENWORTH,103,KS,66048,FALSE,mgould@henkemfg.com,Mary Gould,Matt Hood
2026411,SENTRY ELECTRICAL GROUP INC,,US,4,860 SENTRY RIDGE CROSSING,SUWANEE,135,GA,30024,FALSE,(678) 261-7798,(770) 833-9430,8663733601,US,1032 OLD PEACHTREE ROAD SUITE 401-139,LAWRENCEVILLE,135,GA,30043,FALSE,ncowden@sentryelec.com,Mr. Norman Cowden,
2025470,INDUSTRIAL CONTROL REPAIR,,US,5,28601 LORNA AVENUE,WARREN,99,MI,48092,FALSE,(586) 751-3335,(586) 698-8569,5865586728,US,28601 LORNA AVENUE,WARREN,99,MI,48092,FALSE,ddemeules@icrservices.com,Paul Gutierrez,Scott Reiter
2036909,NASON SERVICES LLC,,US,6,102 HWY 287 E,ELECTRA,485,TX,76360,FALSE,(940) 495-2558,(940) 733-4738,9404952182,US,PO BOX 127,ELECTRA,485,TX,76360,FALSE,deterwayne52@yahoo.com,Sammy B. Nason Iii,
2096559,INTERCITY MAINTENANCE INC,,US,1,15 CLARKSON STREET,PROVIDENCE,7,RI,2908,FALSE,(401) 351-0117,,4013511914,US,15 CLARKSON STREET,PROVIDENCE,7,RI,2908,FALSE,intercitymaint@yahoo.com,Dennis Montanari,Michael Bouthillette
2035295,ST MARC MATERIALS,KENYON READY MIX,US,5,321 8TH AVE NW,FARIBAULT,131,MN,55021,FALSE,(507) 789-1000,(507) 491-1173,,US,321 8TH AVE NW,FARIBAULT,131,MN,55021,FALSE,chanke3@gmail.com,Christopher Hanke,
2034742,COMMAND CONSTRUCTION INDUSTRY LLC,,US,6,3206 N TURNBULL DR,METAIRIE,41,LA,70002,FALSE,(504) 887-8795,(506) 376-5286,5048878906,US,3206 N TURNBULL DR,METAIRIE,41,LA,70002,FALSE,barbara@commandindustries.com,Jessica Leblanc,Barbara Abadie
2033787,WEST STATES ENERGY CONTRACTORS INC,,US,6,32 ROAD 3718,FARMINGTON,37,NM,87401,FALSE,(505) 632-6988,(505) 419-2002,5056244529,US,PO BOX 1457,BLOOMFIELD,37,NM,87413,FALSE,eburnham@weststatesenergy.com,Keith Burnham,
2034318,SHAGGY'S EXPRESS LLC,,US,5,1027 W CR450 N,BRAZIL,17,IN,47834,FALSE,(812) 420-2289,(812) 420-2281,8124202290,US,1027 W CR450 N,BRAZIL,17,IN,47834,FALSE,shaggyexpress@yahoo.com,Anthony (Shaggy) Koch,Melissa Fields
2033572,DITECH TRANSPORTATION INC,DITECH TRANSPORTATION,CA,1,561 FERDINAND BLVD,DIEPPE,0,NB,E1A 7G1,FALSE,(506) 384-8197,(506) 874-6690,5063845400,CA,561 FERDINAND BLVD,DIEPPE,0,NB,E1A 7G1,FALSE,ashley@ditechtesting.com,Daniel Leblanc,Jason Gildart
2033745,RVS LINE LLC,,US,9,8732 FRUITRIDGE ROAD,SACRAMENTO,55,CA,95826,FALSE,(916) 209-4777,,,US,8732 FRUITRIDGE ROAD,SACRAMENTO,55,CA,95826,FALSE,rvslinedispatch@gmail.com,Roman Solovyev,
2032241,LASTA TRANS INC,,US,5,769 MADISON STREET UNIT D,CROWN POINT,89,IN,46307,FALSE,(219) 226-3372,(219) 226-8417,2192024182,US,716 E JOLIET STREET,CROWN POINT,89,IN,46307,FALSE,lastatrans@usa.com,Srdjan Stankovic,Zivojin Mitich
2031681,UNITED METHODIST HOMES INC,ALDERSGATE VILLAGE,US,7,7220 ASBURY DRIVE,TOPEKA,177,KS,66614,FALSE,(785) 478-9440,,7854789104,US,7220 ASBURY DRIVE,TOPEKA,177,KS,66614,FALSE,fcorral@aldersgatevillage.org,Fern Corral,
2030937,JON TAKATA CORP,RESTORATION MANAGEMENT COMPANY,US,9,4142 POINT EDEN WAY,HAYWARD,1,CA,94545,FALSE,(510) 315-5400,(510) 385-5804,5103248016,US,4142 POINT EDEN WAY,HAYWARD,1,CA,94545,FALSE,,Jon Takata,David Glover
2030729,KEVIN HUNTER TRUCKING LLC,KEVIN HUNTER TRUCKING,US,6,196369 E CR 40,WOODWARD,153,OK,73801,FALSE,(580) 256-2267,(580) 216-1755,5802562554,US,196369 E CR 40,WOODWARD,153,OK,73801,FALSE,kdhunter27@yahoo.com,Kevin Hunter,
2030903,JOHN TAYLOR TRUCKING LLC,,US,7,3422 W 10TH TERR,LAWRENCE,37,KS,66049,FALSE,(913) 522-6287,(913) 522-6287,7858561252,US,3422 W 10TH TERR,LAWRENCE,37,KS,66049,FALSE,chrtaylor100@yahoo.com,Christeen R. Thomas,
2029977,3 NETTS INC,,US,6,400 E BROADWAY,ANDREWS,3,TX,79714,FALSE,(432) 524-3434,,4325246546,US,228 NE 2100,ANDREWS,3,TX,79714,FALSE,tripplenetts3@hotmail.com,Alfredo Sanchez,Alfredo Sanchez
2029591,HOLMAN WELL SERVICE LLC,,US,6,11401 HWY 152,PAMPA,179,TX,79065,FALSE,(806) 665-2550,(806) 663-0503,8066652719,US,PO BOX 2742,PAMPA,179,TX,79066,FALSE,dennisholman60@gmail.com,Dennis Lee Holman,
2027495,COLE INDUSTRIAL INC,,US,10,5924 203RD ST S W,LYNNWOOD,49,WA,98036,FALSE,(425) 774-6602,(206) 742-0587,4257752272,US,5924 203RD ST S W,LYNNWOOD,49,WA,98036,FALSE,,David Cole,David Cole
2027486,EASTERN IDAHO RAILROAD LLC,EIRR,US,10,420 HANSON ST S,TWIN FALLS,83,ID,83301,FALSE,(208) 734-4644,(620) 687-1943,2087349679,US,420 HANSEN ST S,TWIN FALLS,83,ID,83301,FALSE,dcsmith@watcocompanies.com,Dan Smith Sr,Rick Webb
2026012,VAPOR POINT LLC,,US,6,1400 SOUTH 16TH STREET,LAPORTE,201,TX,77571,FALSE,(281) 867-8186,(832) 314-1450,2818678191,US,P O BOX 1239,LAPORTE,201,TX,77572,FALSE,agarza@vaporpoint.net,Sean Kirkpatrick,Don Alford
2026730,FIVE STAR TRUCKING INC,,US,5,1705 RADISSON RD,MINNEAPOLIS,3,MN,55449,FALSE,(763) 783-0200,(612) 819-6255,7637830211,US,1705 RADISSON RD,MINNEAPOLIS,3,MN,55449,FALSE,peggy@bialkeservices.com,Tony Bialke,
2025813,REDISHRED ACQUISITION INC,PROSHRED SECURITY,US,1,6519 TOWPATH ROAD,EAST SYRACUSE,55,NY,13057,FALSE,(315) 251-2936,(416) 452-8689,9058787248,US,6519 TOWPATH ROAD,EAST SYRACUSE,55,NY,13057,FALSE,,Jeffrey Hasham,Kasia Pawluk
2026353,COAST MATERIALS INC,,US,6,259 E GOODNIGHT,ARANSAS PASS,409,TX,78336,FALSE,(361) 758-7581,(361) 463-9555,3617587584,US,P O BOX 1509,ARANSAS PASS,409,TX,78335,FALSE,clairehaynes@coastmaterials.com,Harold H. Picton,Claire Haynes
2026349,GILL EXCAVATING CO INC,,US,6,2718 SEA HARBOR RD,DALLAS,113,TX,75212,FALSE,(214) 634-7388,,2146374931,US,1314 ELBY ST,IRVING,113,TX,75061,FALSE,drtwrk@msn.com,Larry Gill,Peggy Gill
2036705,BIOTRANS LLC,,US,1,405 WEST ST,WEST BRIDGEWATER,19,MA,2379,FALSE,(844) 838-7093,,7942968210,US,405 WEST ST,WEST BRIDGEWATER,19,MA,2379,FALSE,stevej@biotrans-usa.com,Ian Carey,Steve Joyce
2025400,BOSKURT TRANSPORT INC,,US,4,1330 TILE FACTORY LANE,LOUISVILLE,111,KY,40218,FALSE,(502) 599-9997,(502) 533-0994,,US,7214 MEADOW RIDGE DRIVE,LOUISVILLE,111,KY,40218,FALSE,anvarpersali@gmail.com,Anvar Chakhalidze,Anvar Chakhalidze
2036648,NICKABELLA'S TRUCKING CORP,,US,1,52 N DELL AVE,KENVIL,23,NJ,7847,FALSE,(973) 418-0048,,9738983856,US,52 N DELL AVE,KENVIL,23,NJ,7847,FALSE,nestoripoll@gmail.com,Nestor Galvis,
2036641,SELLENRIEK CONSTRUCTION INC,,US,7,313 NORTH GLADSTONE AVENUE,JONESBURG,139,MO,63351,FALSE,(573) 474-2065,,6364883374,US,PO BOX 237,JONESBURG,139,MO,63351,FALSE,pattih@sellcon.us,Heath Sellenriek,Steven Sellenriek
2035451,COMMERCIAL TIRE CENTER LLC,CTC TRUCKING,US,4,3100 INDUSTRIAL DRIVE,BOWLING GREEN,227,KY,42101,FALSE,(270) 303-3884,(270) 303-3884,2705990083,US,3100 INDUSTRIAL DRIVE,BOWLING GREEN,227,KY,42101,FALSE,ctctruckingllc@gmail.com,Maliha Kadic,
2034706,RENTERIA TRUCKING INC,,US,9,3195 S ELM AVE,FRESNO,19,CA,93706,FALSE,(559) 352-5518,,5592645818,US,7755 N GILROY AVE,FRESNO,19,CA,93722,FALSE,renteriatrucking@gmail.com,Rajinder Nijjar,
2034874,CP ENERGY TRANSPORTATION LLC,,US,6,201 W CALIFORNIA ST,GAINESVILLE,97,TX,76240,FALSE,(940) 612-5065,94037240555,9406658434,US,P O BOX 975,GAINESVILLE,97,TX,76241,FALSE,rfuller@cpenergyllc.com,John Schmitz,
2034495,SITE RITE CONSTRUCTION CO,,US,7,316 E 31ST ST,KANSAS CITY,95,MO,64108,FALSE,(816) 561-4890,,8165614760,US,316 E 31ST ST,KANSAS CITY,95,MO,64108,FALSE,quinn@siterite1.com,Quinn Anderson,Daniel E. Anderson
2034088,MAIN LINE EXPRESS LLC,,US,6,3407 S JACKSON ROAD,PHARR,215,TX,78577,FALSE,(956) 630-0121,,9566303937,US,3407 S JACKSON ROAD,PHARR,215,TX,78577,FALSE,dispatch@rgv.rr.com,Michael E Gay,Anne Neugebauer
2033362,2235016 ONTARIO INC,SEAPORT INTERMODAL,CA,,2 BRAMKAY STREET,BRAMPTON,0,ON,L6S 6E9,FALSE,(905) 595-0230,,9055950237,CA,2 BRAMKAY STREET,BRAMPTON,0,ON,L6S 6E9,FALSE,,Andre Earl,
2032778,NFI IPD LLC,,US,1,1515 BURNT MILL ROAD,CHERRY HILL,7,NJ,8003,FALSE,(856) 857-1324,(609) 352-6574,8568571745,US,1515 BURNT MILL ROAD,CHERRY HILL,7,NJ,8003,FALSE,lee.robledo@nfiindustries.com,Lee Robledo,
2031802,LONE STAR DIRT & PAVING LTD,,US,6,11820 UNIVERSITY AVENUE,LUBBOCK,303,TX,79423,FALSE,(806) 745-6011,,8067454074,US,11820 UNIVERSITY AVENUE,LUBBOCK,303,TX,79423,FALSE,lonestarlynn@nts-online.net,Wesley Sanders,Steve Turner
2031074,GONZALEZ LOGISTICS INC,,US,9,2221 E WASHINGTON BLVD SUITE C,LOS ANGELES,31,CA,90021,FALSE,(323) 622-1950,(213) 305-6522,3236221958,US,2221 E WAHSINGTON BLVD UNIT C,LOS ANGELES,31,CA,90021,FALSE,ernieg@glezlogistics.com,Ernesto Gonzalez,
2029920,ROUTE 51 AUTO & TRUCK PARTS LLC,,US,3,907 OLD ROUTE 51 RD,SMOCK,41,PA,15480,FALSE,(724) 626-8600,(412) 582-6990,7246268601,US,907 OLD ROUTE 51 RD,SMOCK,41,PA,15480,FALSE,cwiltrout@rt51trucking.com,James R Bell,
2029944,BRYANT GRAIN CO,,US,6,300 N FRONT ST,ALEDO,367,TX,76008,FALSE,(817) 441-9782,,8174417891,US,PO BOX 596,ALEDO,367,TX,76008,FALSE,steve@bryantgrain.com,James C Bryant Jr,
2028410,2064977 ONTARIO CORP,CANUS LOGISTIC,CA,,42 -19 KENVIEW BLVD,BRAMPTON,0,ON,L6T 5G6,FALSE,(905) 794-8258,,9057948183,CA,10 - 8550 TORBRAM RD SUITE 245,BRAMPTON,0,ON,L6T 0H7,FALSE,info@canuslogistics.com,Preet Heer,
2028242,NATIONAL TRUCKLOAD INC,NTL,US,3,2311 WEST 15TH STREET,ERIE,49,PA,16505,FALSE,(814) 806-2000,,8148332779,US,2311 WEST 15TH STREET,ERIE,49,PA,16505,FALSE,dispatch@ntl.com,Joe Santone,Robert Hallberg
2028041,AAA FREIGHT INC,,US,5,9944 S ROBERTS RD UNIT 202,PALLOS HILLS,25,IL,60465,FALSE,(630) 413-9534,,7085460291,US,9944 S ROBERTS RD UNIT 202,PALLOS HILLS,25,IL,60465,FALSE,safety@aaafreight.net,Antonije Keljevic,
2027660,RIESA CONSTRUCTION LLC,RIESA CONSTRUCTION,US,7,1651 HIGHWAY 275,FREMONT,43,NE,68025,FALSE,(402) 721-8445,,4027218446,US,1651 HIGHWAY 275,FREMONT,43,NE,68025,FALSE,m_anderson@riesaconstruction.com,Theresa Riibe,Marissa Anderson
2027657,Q HAUL INC,QMC SERVICES,US,6,799 FM 3445,TILDEN,311,TX,78072,FALSE,(361) 274-3322,(210) 414-1293,3612743349,US,PO BOX 378,TILDEN,311,TX,78072,FALSE,jsoto@supremevsinc.com,Andrew Bradford West,Lucas Leavitt
2027269,CHRISTOPHER SCOTT WELCH,CW AND SONS INFERSTRUCTURE,US,3,1002 SECRET COURT,LUSBY,9,MD,20657,FALSE,(443) 532-1951,(410) 610-2271,,US,1002 SECRET COURT,LUSBY,9,MD,20657,FALSE,robertson326@comcast.net,Christopher Scott Welch,Terry Lee Robertson
2026691,CENTRAL WASTE LLC,,US,5,2025 E 38TH ST,MARION,43,IN,46953,FALSE,(765) 674-2204,,7656749789,US,2025 E 38TH ST,MARION,43,IN,46953,FALSE,,Ronda Hodge,
2026514,LUMBER ONE HOME CENTER,,US,6,682 HIGHWAY 365 SOUTH,MAYFLOWER,37,AR,72106,FALSE,(501) 470-1122,(870) 673-3601,8706734695,US,682 HIGHWAY 365 SOUTH,MAYFLOWER,37,AR,72106,FALSE,lumberonestuttgart@yahoo.com,James Brannon,
2026319,LOCHOW RANCH POND & LAKE MANAGEMENT LLC,,US,6,1619 GOOSENECK DRIVE,BRYAN,33,TX,77808,FALSE,(979) 703-7988,(512) 788-0730,9797037995,US,PO BOX 5130,BRYAN,33,TX,77805,FALSE,lhaby@lochowranch.com,John E Jones,
2026491,HODGES LOGISTICS LLC,,US,4,1065 NORTH EASTERN BOULEVARD,MONTGOMERY,101,AL,36117,FALSE,(334) 280-2043,(334) 398-0841,3344200946,US,1065 N EASTERN BLVD,MONTGOMERY,101,AL,36117,FALSE,dboydbusby@hadgeswarehouse.com,Boyd Busby,
2025553,TD TRUCKING LLC,,US,6,2703 HWY 44,ROBSTOWN,409,TX,78374,FALSE,(361) 877-8858,,,US,2703 HWY 44,ROBSTOWN,409,TX,78374,FALSE,td.trucking@yahoo.com,Roel Pantoja,
2036295,JLS ENVIRONMENTAL SERVICES INC,JLS HOME EXPERTS,US,9,3460 SWETZER ROAD,LOOMIS,49,CA,95650,FALSE,(916) 660-1525,,9166600465,US,3460 SWETZER ROAD,LOOMIS,49,CA,95650,FALSE,mbowers@jlsinc.com,Melissa Bowers,
2036248,ALAMO1 SPECIALIZED TRUCKING INC,,US,6,12400 SAN PEDRO AVE SUITE 200,SAN ANTONIO,29,TX,78216,FALSE,(210) 404-1220,,2108203636,US,12400 SAN PEDRO AVE SUITE 200,SAN ANTONIO,29,TX,78216,FALSE,jmccauley@alamo1.com,J. Alex Salas,
2036998,OUT WEST EXPRESS LLC,,US,6,11535 CEDAR OAK DRIVE,EL PASO,141,TX,79936,FALSE,(915) 595-6569,(915) 241-7350,9155956572,US,11535 CEDAR OAK DRIVE,EL PASO,141,TX,79936,FALSE,,Micheal T Puzio,Zachary Chilson
2036974,NEWSTARS TOUR INC,,US,9,3307 COGSWELL RD,EL MONTE,31,CA,91732,FALSE,(626) 254-8600,(626) 890-0560,6262548508,US,380 CONESTOGA RD,SAM DIMAS,31,CA,91773,FALSE,newstarstour888@gmail.com,Jun Wang,
2035601,THOMAS BANKS,BANKS GAS SERVICES,US,3,1118 3RD STREET,NORTH VERSAILLES,3,PA,15137,FALSE,(412) 829-5000,,4128295005,US,1118 3RD STREET,NORTH VERSAILLES,3,PA,15137,FALSE,,Thomas Banks,
2035610,CONLEY BULK SERVICES LLC,,US,6,2217 OLD DENNIS RD,WEATHERFORD,367,TX,76087,FALSE,(800) 338-8700,(501) 268-4672,5012684681,US,PO BOX 809,SEARCY,145,AR,72145,FALSE,twhite@conleytransport.com,Rory Conley,
2035226,WATERDOGS PUMPING SERVICES LLC,,US,6,4021 OKLAHOMA AVE,WOODWARD,153,OK,73801,FALSE,(580) 256-2626,,5802563396,US,PO BOX 1655,WOODWARD,153,OK,73802,FALSE,waterdogspumping@live.com,Valerie Wines,
2034852,LIGHTNING EXPRESS INC,,US,5,390 4TH STREET,LEMONT,35,IL,60439,FALSE,(630) 914-5595,,,US,390 4 TH STREET,LEMONT,35,IL,60439,FALSE,safety@lightningexpress.us,Laimonas Kelevisius,
2035770,THE PORTER ACADEMY,PORTER-GAUD SCHOOL,US,4,300 ALBEMARLE RD,CHARLESTON,19,SC,29407,FALSE,(843) 556-3620,,8434024837,US,300 ALBEMARLE RD,CHARLESTON,19,SC,29407,FALSE,al.trivette@portergaud.edu,"D. Dubose Egleston, Jr.",
2034807,B L T TRANSPORT LLC,,US,10,11910 SE 277TH STREET,KENT,27,WA,98030,FALSE,(253) 236-4667,(253) 302-7595,2534585121,US,11910 SE 277TH STREET,KENT,27,WA,98030,FALSE,preet@blttransport.com,Preetpal  Chohan,
2034416,N E T DELIVERY LLC,,US,4,211 CR 1371,VINEMONT,35,AL,35179,FALSE,(256) 735-4167,(256) 595-2407,2567354167,US,211 CR 1371,VINEMONT,35,AL,35179,FALSE,,Nathan Whitney,Stevie Whitney
2033881,OPRYLAND HOTEL-TEXAS LIMITED PARTNERSHIP,GAYORD TEXAN RESORT & CONVENTION CENTER,US,6,1501 GAYLORD TRAIL,GRAPEVINE,439,TX,76051,FALSE,(817) 778-2400,(817) 205-7907,8177782424,US,1501 GAYLORD TRAIL,GRAPEVINE,439,TX,76051,FALSE,bcook@gaylordhotels.com,Brian Cook,Brian Cook
2033502,DK TRANSPORT INC,,US,9,5561 E PITT AVE,FRESNO,19,CA,93727,FALSE,(559) 275-2100,(559) 994-0974,,US,5561 E PITT AVE,FRESNO,19,CA,93727,FALSE,dispatch@dktransportinc.com,Gurdial Singh,
2033670,ILLINOIS TRANSPORT GROUP INC,,US,5,570 EAST HIGGINS RD SUITE 100,ELK GROVE VILLAGE,25,IL,60007,FALSE,(847) 701-3222,,8477013263,US,570 EAST HIGGINS RD SUITE 100,ELK GROVE VILLAGE,25,IL,60007,FALSE,illinoistransportgroup@gmail.com,Bobby Keranov,Kenny Dichev
2032728,KMJ MACHINERY MOVERS INC,,CA,,2000 N TALBOT RD RR1,WINDSOR,0,ON,N9A 6J3,FALSE,(519) 737-6120,15198184123,5197378977,CA,2000 N TALBOT RD RR1,WINDSOR,0,ON,N9A 6J3,FALSE,mgirard@kmjmachinery.com,Bob Krug,Russ Jean
2032155,GA FOSS TRANSPORT INC,,CA,,220 DONEY CRESCENT,CONCORD,0,ON,L4K 3A8,FALSE,(905) 761-6601,(461) 990-3677,9057616611,CA,55 ARROW ROAD,NORTH YORK,0,ON,M9M 2L4,FALSE,,Mike Sharpe,Joel Shannon
2032161,COUNTRYMARK ENERGY RESOURCES LLC,,US,5,7116 EAGLE CREST BLVD STE C,EVANSVILLE,163,IN,47715,FALSE,(812) 759-9440,(812) 431-4746,8667350137,US,7116 EAGLE CREST BLVD STE C,EVANSVILLE,163,IN,47715,FALSE,michele.fralick@countrymark.com,Charlie Smith,
2031221,BORDER WELL SERVICES INC,,US,6,7195 STATE HWY 359,LAREDO,479,TX,78043,FALSE,(956) 753-7540,(956) 693-3672,9567530632,US,7195 STATE HWY 359,LAREDO,479,TX,78043,FALSE,borderwelltx@sbcglobal.net,Jesus A Gonzalez Jr,Randell Alarcon
2031196,A&J TRANS LLC,,US,3,5511 BRIDLE RD,STROUDSBURG,89,PA,18360,FALSE,(570) 369-3760,(570) 369-3760,5703694577,US,5511 BRIDLE RD,STROUDSBURG,89,PA,18360,FALSE,egusic@econceptit.com,Jaroslaw Kusz,
2030641,INNOVATIVE TRANSPORT SOLUTIONS LLC,,US,5,325 WEST LAKE STREET SUITE B,ELMHURST,35,IL,60126,FALSE,(630) 350-2402,,,US,325 WEST LAKE STREET SUITE B,ELMHURST,35,IL,60126,FALSE,paul.gibbs@innovativetransportsolutions.com,Paul Gibbs,
2030618,USA LOGISTIX CORPORATION,,US,1,1162 SAINT GEORGES AVENUE SUITE 310,AVENEL,19,NJ,3585,FALSE,(347) 219-9119,(347) 219-9119,4807724055,US,1162 SAINT GEORGES AVENUE SUITE 310,AVENEL,19,NJ,3585,FALSE,sn@usalogi.com,Kim Debetta,
2030471,G&W TANKS LLC,GW TANKS,US,4,4953 VIRGINIA AVENUE,NORTH CHARLESTON,19,SC,29405,FALSE,(843) 406-3452,(843) 406-3452,8432789219,US,PO BOX 343,MT PLEASANT,19,SC,29465,FALSE,tom.oppold@gwtanks.com,Tracy Earp,Kim Oppold
2030280,ALL ACCESS RIGGING CO,,US,3,2511 BRODHEAD ROAD,ALIQUIPPA,7,PA,15001,FALSE,(412) 877-9660,(412) 877-9660,8664912140,US,PO BOX 456,CLINTON,3,PA,15026,FALSE,amy@allaccessrigging.com,Michael Guzma,Amy L. Guzma
2030820,ALL STATE TRUCKING TRANSPORTATION INC,,US,5,4100 JANITROL ROAD,COLUMBUS,49,OH,43228,FALSE,(614) 230-0661,(614) 230-0661,6144431036,US,4100 JANITROL RD,COLUMBUS,49,OH,43228,FALSE,dispatch@allstatetrucking.com,Jesse C Brown Jr,
2029862,CENTRAL BUS SERVICE LLC,,US,1,575 PROSPECT STREET UNIT 256,LAKEWOOD,29,NJ,8701,FALSE,(732) 987-5880,,7329875879,US,575 PROSPECT STREET UNIT 256,LAKEWOOD,29,NJ,8701,FALSE,centralbus216@gmail.com,Mayer Gindoff,
